id,request_id,volunteer_id,elderly_id,accepted,matched_at,distance_km,skill_match,response_rate,time_match,urgency_factor,match_score,urgency
HM8819,CR173,V047,E050,FALSE,2025-04-03T11:34:17Z,0.566495499503005,0.3333333333333333,0.43,1,1,0.6062603602678793,Medium
HM8820,CR173,V048,E050,FALSE,2025-03-31T21:19:29Z,3.2250544848363942,0.2,0.76,0.5,1,0.5075756657345448,Medium
HM8821,CR173,V049,E050,TRUE,2025-03-27T15:48:50Z,2.6593325691300294,0.5,0.81,1,1,0.6392615737324602,Medium
HM8822,CR173,V050,E050,FALSE,2025-03-23T18:40:22Z,1.748100230656566,0.16666666666666666,0.34,1,1,0.4539851175594405,Medium
HM8823,CR173,V051,E050,FALSE,2025-03-18T23:07:30Z,1.8972223502302539,0,0,0,1,0.2562179457639172,Medium
HM8824,CR174,V001,E050,FALSE,2025-03-23T12:53:17Z,4.65710749834969,0.3333333333333333,0.69,0.5,1.2,0.4063899103325784,High
HM8825,CR174,V002,E050,TRUE,2025-03-25T13:13:57Z,2.9045735961743184,0.5,0.58,0.5,1.2,0.5319427570996469,High
HM8826,CR174,V003,E050,TRUE,2025-04-11T19:08:41Z,1.0997645791940818,0.5,0.73,1,1.2,0.7290805449354757,High
HM8827,CR174,V004,E050,FALSE,2025-04-02T12:36:07Z,3.787035009567212,0.5,0.44,0.5,1.2,0.5797379229297352,High
HM8828,CR174,V005,E050,FALSE,2025-04-02T04:21:04Z,2.667880023030024,0.14285714285714285,0.97,0.5,1.2,0.5395763950729335,High
HM8829,CR174,V006,E050,FALSE,2025-03-25T06:36:30Z,4.030390615422396,0.16666666666666666,0.37,0.5,1.2,0.4286606571986298,High
HM8830,CR174,V007,E050,TRUE,2025-03-26T12:22:42Z,1.2107522872366128,0.3333333333333333,0.85,1,1.2,0.6847063750681547,High
HM8831,CR174,V008,E050,TRUE,2025-04-08T19:40:35Z,3.680413202368052,0.6,0.47,0.5,1.2,0.6273782584251069,High
HM8832,CR174,V009,E050,FALSE,2025-04-01T14:00:36Z,1.7211075761226922,0.2,0.51,1,1.2,0.5025642657174142,High
HM8833,CR174,V010,E050,TRUE,2025-04-11T15:12:48Z,4.2310483445359885,0.5,0.76,0.5,1.2,0.5067208456368006,High
HM8834,CR174,V011,E050,FALSE,2025-04-07T17:35:08Z,1.5964976143544203,0.5,0.92,0.5,1.2,0.6603154947221037,High
HM8835,CR174,V012,E050,FALSE,2025-04-08T16:26:37Z,2.664510938701254,0.4,0.34,0.5,1.2,0.4550225720599421,High
HM8836,CR174,V013,E050,FALSE,2025-03-23T00:28:15Z,3.353557393047276,0,0.69,0.5,1.2,0.3332204280132026,High
HM8837,CR174,V014,E050,FALSE,2025-04-09T21:42:17Z,3.3361809426911186,0.6,0.61,1,1.2,0.6850112090148203,High
HM8838,CR174,V015,E050,FALSE,2025-04-15T12:58:13Z,2.828783501461063,0.5,0.39,0.5,1.2,0.4974407614710279,High
HM8839,CR174,V016,E050,TRUE,2025-03-22T14:36:35Z,1.6520582081315067,0.5,0.7,0.5,1.2,0.6645837198749,High
HM8840,CR174,V017,E050,FALSE,2025-04-01T04:25:10Z,1.5675500512240401,0.14285714285714285,0.4,1,1.2,0.5009686251915332,High
HM8841,CR174,V018,E050,FALSE,2025-04-01T06:34:43Z,3.0928282940311957,0.4,0.63,0.5,1.2,0.4932540787370217,High
HM8842,CR174,V019,E050,TRUE,2025-03-30T06:21:03Z,1.4025799721459729,0.2857142857142857,0.47,1,1.2,0.5435512540328232,High
HM8843,CR174,V020,E050,FALSE,2025-04-06T21:24:08Z,1.33460194466807,0.5,0.52,0.5,1.2,0.5924029871691661,High
HM8844,CR174,V021,E050,FALSE,2025-03-24T12:30:40Z,0.5859639053590114,0.14285714285714285,0.55,0.5,1.2,0.49009836920321054,High
HM8845,CR174,V022,E050,FALSE,2025-04-10T00:41:57Z,1.538696705357432,0.16666666666666666,0.76,0.5,1.2,0.5331582811584182,High
HM8846,CR174,V023,E050,FALSE,2025-03-23T14:17:05Z,2.6881563609074726,0.3333333333333333,0.41,0.5,1.2,0.4412645782145269,High
HM8847,CR174,V024,E050,FALSE,2025-04-16T03:20:39Z,3.7718657620199076,0.2,0.65,0.5,1.2,0.4729569439533868,High
HM8848,CR174,V025,E050,FALSE,2025-04-01T11:29:42Z,1.709552604475921,0.4,0.5,1,1.2,0.6205487860505556,High
HM8849,CR174,V026,E050,TRUE,2025-03-20T22:53:42Z,2.3483597861250547,0,0.5,0.5,1.2,0.34161416371730513,High
HM8850,CR174,V027,E050,FALSE,2025-04-07T10:45:59Z,2.802483549343062,0.5,0.69,1,1.2,0.6733273027074678,High
HM8851,CR174,V028,E050,FALSE,2025-03-20T22:04:03Z,2.4460007721518213,0.2,0.48,0.5,1.2,0.4695538283349579,High
HM8852,CR174,V029,E050,FALSE,2025-03-17T19:41:38Z,4.606150483535144,0.4,0.5,1,1.2,0.5891361464071516,High
HM8853,CR174,V030,E050,FALSE,2025-04-02T19:17:44Z,1.407086708687045,0.4,0.6,0.5,1.2,0.5975287682610683,High
HM8854,CR174,V031,E050,FALSE,2025-04-08T08:57:56Z,3.08523404238575,0.2857142857142857,0.37,1,1.2,0.5408205751720874,High
HM8855,CR174,V032,E050,FALSE,2025-04-03T14:33:19Z,1.2720885021280703,0.2,0.5,1,1.2,0.5604294076595682,High
HM8856,CR174,V033,E050,TRUE,2025-03-18T15:05:30Z,3.265577618390117,0,0.64,1,1.2,0.47776034433245973,High
HM8857,CR174,V034,E050,TRUE,2025-03-18T22:18:40Z,4.145011183702102,0.5,0.28,0.5,1.2,0.4146917915214414,High
HM8858,CR174,V035,E050,TRUE,2025-03-23T06:24:16Z,1.3277293127870997,0.5,0.36,0.5,1.2,0.6015733951878908,High
HM8859,CR174,V036,E050,FALSE,2025-03-25T06:51:00Z,0.9925145801513716,0.4,0.51,1,1.2,0.6161916347622444,High
HM8860,CR174,V037,E050,TRUE,2025-04-12T07:38:37Z,2.1248821627465153,0.2,0.67,0.5,1.2,0.5149642577827728,High
HM8861,CR174,V038,E050,TRUE,2025-03-21T06:27:07Z,0.9248768506744922,0.5,1.01,1,1.2,0.7806566880613578,High
HM8862,CR174,V039,E050,FALSE,2025-03-25T17:44:21Z,1.521332468357303,0,0.47,0.5,1.2,0.373784655306586,High
HM8863,CR174,V040,E050,FALSE,2025-03-26T01:05:49Z,2.0283325912801464,0.14285714285714285,0.31,1,1.2,0.4879377403539318,High
HM8864,CR174,V041,E050,TRUE,2025-04-05T18:36:28Z,1.6408635804850946,0.3333333333333333,0.31,1,1.2,0.5574672507067543,High
HM8865,CR174,V042,E050,TRUE,2025-04-16T09:59:15Z,1.1626020954761949,0.2,0.48,0.5,1.2,0.5125853604368132,High
HM8866,CR174,V043,E050,FALSE,2025-04-03T05:55:15Z,1.4006775097078865,0.2,0.93,1,1.2,0.633676672852895,High
HM8867,CR174,V044,E050,TRUE,2025-04-01T03:32:25Z,4.777778014547205,0.3333333333333333,0.3,0.5,1.2,0.3228205018926931,High
HM8868,CR174,V045,E050,FALSE,2025-04-01T13:59:25Z,1.1665563171710094,0.2857142857142857,0.53,0.5,1.2,0.5164446534932062,High
HM8869,CR174,V046,E050,FALSE,2025-04-06T14:48:46Z,4.602089171124799,0.16666666666666666,0.63,0.5,1.2,0.33026255107629127,High
HM8870,CR174,V047,E050,TRUE,2025-03-26T21:30:18Z,0.566495499503005,0.3333333333333333,0.43,0.5,1.2,0.5562603602678794,High
HM8871,CR174,V048,E050,TRUE,2025-04-06T15:37:07Z,3.2250544848363942,0.2,0.76,1,1.2,0.5575756657345448,High
HM8872,CR174,V049,E050,FALSE,2025-04-09T22:29:24Z,2.6593325691300294,0.5,0.81,1,1.2,0.6392615737324602,High
HM8873,CR174,V050,E050,FALSE,2025-03-23T05:54:34Z,1.748100230656566,0.16666666666666666,0.34,1,1.2,0.4539851175594405,High
HM8874,CR174,V051,E050,TRUE,2025-03-22T09:26:47Z,1.8972223502302539,0,0,0,1.2,0.2562179457639172,High
HM8875,CR175,V001,E050,FALSE,2025-03-19T17:19:49Z,4.65710749834969,0.3333333333333333,0.69,0.5,1,0.4063899103325784,Medium
HM8876,CR175,V002,E050,TRUE,2025-04-14T18:17:40Z,2.9045735961743184,0.5,0.58,0.5,1,0.5319427570996469,Medium
HM8877,CR175,V003,E050,TRUE,2025-03-18T15:36:38Z,1.0997645791940818,0.5,0.73,1,1,0.7290805449354757,Medium
HM8878,CR175,V004,E050,FALSE,2025-04-12T06:51:53Z,3.787035009567212,0.5,0.44,1,1,0.6297379229297352,Medium
HM8879,CR175,V005,E050,FALSE,2025-03-29T08:35:29Z,2.667880023030024,0.14285714285714285,0.97,0.5,1,0.5395763950729335,Medium
HM8880,CR175,V006,E050,TRUE,2025-03-27T10:26:15Z,4.030390615422396,0.16666666666666666,0.37,0.5,1,0.4286606571986298,Medium
HM8881,CR175,V007,E050,FALSE,2025-04-06T11:54:35Z,1.2107522872366128,0.3333333333333333,0.85,1,1,0.6847063750681547,Medium
HM8882,CR175,V008,E050,FALSE,2025-04-11T15:32:45Z,3.680413202368052,0.6,0.47,0.5,1,0.6273782584251069,Medium
HM8883,CR175,V009,E050,TRUE,2025-03-20T03:00:13Z,1.7211075761226922,0.2,0.51,1,1,0.5025642657174142,Medium
HM8884,CR175,V010,E050,FALSE,2025-03-28T09:26:42Z,4.2310483445359885,0.5,0.76,1,1,0.5567208456368006,Medium
HM8885,CR175,V011,E050,FALSE,2025-04-07T13:54:15Z,1.5964976143544203,0.5,0.92,0.5,1,0.6603154947221037,Medium
HM8886,CR175,V012,E050,FALSE,2025-03-30T06:52:25Z,2.664510938701254,0.4,0.34,1,1,0.5050225720599422,Medium
HM8887,CR175,V013,E050,FALSE,2025-03-20T10:14:53Z,3.353557393047276,0,0.69,1,1,0.38322042801320266,Medium
HM8888,CR175,V014,E050,TRUE,2025-04-12T03:18:34Z,3.3361809426911186,0.6,0.61,0.5,1,0.6350112090148203,Medium
HM8889,CR175,V015,E050,TRUE,2025-04-12T10:14:53Z,2.828783501461063,0.5,0.39,0.5,1,0.4974407614710279,Medium
HM8890,CR175,V016,E050,FALSE,2025-03-27T00:50:51Z,1.6520582081315067,0.5,0.7,0,1,0.6145837198748999,Medium
HM8891,CR175,V017,E050,FALSE,2025-03-28T23:16:32Z,1.5675500512240401,0.14285714285714285,0.4,0.5,1,0.4509686251915332,Medium
HM8892,CR175,V018,E050,TRUE,2025-04-03T06:54:17Z,3.0928282940311957,0.4,0.63,1,1,0.5432540787370217,Medium
HM8893,CR175,V019,E050,TRUE,2025-03-20T09:30:09Z,1.4025799721459729,0.2857142857142857,0.47,1,1,0.5435512540328232,Medium
HM8894,CR175,V020,E050,FALSE,2025-03-24T22:33:05Z,1.33460194466807,0.5,0.52,0.5,1,0.5924029871691661,Medium
HM8895,CR175,V021,E050,FALSE,2025-03-20T06:32:55Z,0.5859639053590114,0.14285714285714285,0.55,1,1,0.5400983692032105,Medium
HM8896,CR175,V022,E050,FALSE,2025-03-22T10:25:54Z,1.538696705357432,0.16666666666666666,0.76,1,1,0.5831582811584183,Medium
HM8897,CR175,V023,E050,TRUE,2025-04-10T19:00:14Z,2.6881563609074726,0.3333333333333333,0.41,1,1,0.49126457821452696,Medium
HM8898,CR175,V024,E050,TRUE,2025-03-29T08:06:40Z,3.7718657620199076,0.2,0.65,0.5,1,0.4729569439533868,Medium
HM8899,CR175,V025,E050,FALSE,2025-04-09T15:24:32Z,1.709552604475921,0.4,0.5,0.5,1,0.5705487860505557,Medium
HM8900,CR175,V026,E050,FALSE,2025-04-07T15:21:25Z,2.3483597861250547,0,0.5,0.5,1,0.34161416371730513,Medium
HM8901,CR175,V027,E050,FALSE,2025-03-31T21:18:16Z,2.802483549343062,0.5,0.69,1,1,0.6733273027074678,Medium
HM8902,CR175,V028,E050,TRUE,2025-03-30T11:07:42Z,2.4460007721518213,0.2,0.48,0.5,1,0.4695538283349579,Medium
HM8903,CR175,V029,E050,TRUE,2025-04-03T02:58:02Z,4.606150483535144,0.4,0.5,0.5,1,0.5391361464071517,Medium
HM8904,CR175,V030,E050,FALSE,2025-03-25T23:54:48Z,1.407086708687045,0.4,0.6,1,1,0.6475287682610682,Medium
HM8905,CR175,V031,E050,TRUE,2025-03-24T13:06:45Z,3.08523404238575,0.2857142857142857,0.37,0.5,1,0.4908205751720873,Medium
HM8906,CR175,V032,E050,TRUE,2025-04-02T18:23:01Z,1.2720885021280703,0.2,0.5,0.5,1,0.5104294076595682,Medium
HM8907,CR175,V033,E050,TRUE,2025-03-19T17:53:55Z,3.265577618390117,0,0.64,1,1,0.47776034433245973,Medium
HM8908,CR175,V034,E050,TRUE,2025-03-21T22:01:37Z,4.145011183702102,0.5,0.28,0.5,1,0.4146917915214414,Medium
HM8909,CR175,V035,E050,FALSE,2025-04-07T19:14:32Z,1.3277293127870997,0.5,0.36,1,1,0.6515733951878907,Medium
HM8910,CR175,V036,E050,FALSE,2025-03-23T14:35:16Z,0.9925145801513716,0.4,0.51,1,1,0.6161916347622444,Medium
HM8911,CR175,V037,E050,FALSE,2025-04-05T01:06:16Z,2.1248821627465153,0.2,0.67,1,1,0.5649642577827727,Medium
HM8912,CR175,V038,E050,FALSE,2025-04-04T11:12:42Z,0.9248768506744922,0.5,1.01,1,1,0.7806566880613578,Medium
HM8913,CR175,V039,E050,TRUE,2025-03-18T02:38:16Z,1.521332468357303,0,0.47,0.5,1,0.373784655306586,Medium
HM8914,CR175,V040,E050,FALSE,2025-04-09T20:48:35Z,2.0283325912801464,0.14285714285714285,0.31,0.5,1,0.4379377403539318,Medium
HM8915,CR175,V041,E050,TRUE,2025-04-07T06:55:13Z,1.6408635804850946,0.3333333333333333,0.31,0.5,1,0.5074672507067542,Medium
HM8916,CR175,V042,E050,TRUE,2025-03-22T00:44:15Z,1.1626020954761949,0.2,0.48,1,1,0.5625853604368132,Medium
HM8917,CR175,V043,E050,FALSE,2025-03-29T22:17:37Z,1.4006775097078865,0.2,0.93,1,1,0.633676672852895,Medium
HM8918,CR175,V044,E050,TRUE,2025-03-21T06:29:31Z,4.777778014547205,0.3333333333333333,0.3,1,1,0.3728205018926931,Medium
HM8919,CR175,V045,E050,FALSE,2025-04-04T11:19:41Z,1.1665563171710094,0.2857142857142857,0.53,0.5,1,0.5164446534932062,Medium
HM8920,CR175,V046,E050,FALSE,2025-04-11T23:42:25Z,4.602089171124799,0.16666666666666666,0.63,1,1,0.38026255107629126,Medium
HM8921,CR175,V047,E050,FALSE,2025-03-28T00:16:41Z,0.566495499503005,0.3333333333333333,0.43,1,1,0.6062603602678793,Medium
HM8922,CR175,V048,E050,FALSE,2025-04-09T22:16:27Z,3.2250544848363942,0.2,0.76,0.5,1,0.5075756657345448,Medium
HM8923,CR175,V049,E050,FALSE,2025-04-13T11:34:30Z,2.6593325691300294,0.5,0.81,1,1,0.6392615737324602,Medium
HM8924,CR175,V050,E050,TRUE,2025-04-09T13:57:19Z,1.748100230656566,0.16666666666666666,0.34,1,1,0.4539851175594405,Medium
HM8925,CR175,V051,E050,FALSE,2025-04-14T18:54:09Z,1.8972223502302539,0,0,0,1,0.2562179457639172,Medium
HM8926,CR176,V001,E050,FALSE,2025-04-06T17:07:41Z,4.65710749834969,0.3333333333333333,0.69,0,1.2,0.3563899103325784,High
HM8927,CR176,V002,E050,FALSE,2025-04-03T12:51:08Z,2.9045735961743184,0.5,0.58,1,1.2,0.5819427570996468,High
HM8928,CR176,V003,E050,FALSE,2025-03-31T01:58:55Z,1.0997645791940818,0.5,0.73,1,1.2,0.7290805449354757,High
HM8929,CR176,V004,E050,FALSE,2025-03-21T11:55:39Z,3.787035009567212,0.5,0.44,0.5,1.2,0.5797379229297352,High
HM8930,CR176,V005,E050,FALSE,2025-04-04T21:38:54Z,2.667880023030024,0.14285714285714285,0.97,1,1.2,0.5895763950729335,High
HM8931,CR176,V006,E050,TRUE,2025-04-13T10:57:15Z,4.030390615422396,0.16666666666666666,0.37,1,1.2,0.4786606571986298,High
HM8932,CR176,V007,E050,FALSE,2025-03-29T13:34:07Z,1.2107522872366128,0.3333333333333333,0.85,1,1.2,0.6847063750681547,High
HM8933,CR176,V008,E050,FALSE,2025-04-09T05:36:16Z,3.680413202368052,0.6,0.47,1,1.2,0.6773782584251068,High
HM8934,CR176,V009,E050,FALSE,2025-04-15T08:37:54Z,1.7211075761226922,0.2,0.51,1,1.2,0.5025642657174142,High
HM8935,CR176,V010,E050,FALSE,2025-03-29T15:05:43Z,4.2310483445359885,0.5,0.76,0.5,1.2,0.5067208456368006,High
HM8936,CR176,V011,E050,TRUE,2025-04-07T06:30:26Z,1.5964976143544203,0.5,0.92,1,1.2,0.7103154947221036,High
HM8937,CR176,V012,E050,TRUE,2025-03-24T22:39:28Z,2.664510938701254,0.4,0.34,0.5,1.2,0.4550225720599421,High
HM8938,CR176,V013,E050,TRUE,2025-03-31T02:57:26Z,3.353557393047276,0,0.69,0.5,1.2,0.3332204280132026,High
HM8939,CR176,V014,E050,TRUE,2025-04-06T18:21:54Z,3.3361809426911186,0.6,0.61,0.5,1.2,0.6350112090148203,High
HM8940,CR176,V015,E050,FALSE,2025-03-22T09:22:20Z,2.828783501461063,0.5,0.39,0,1.2,0.4474407614710279,High
HM8941,CR176,V016,E050,FALSE,2025-03-31T10:05:07Z,1.6520582081315067,0.5,0.7,0.5,1.2,0.6645837198749,High
HM8942,CR176,V017,E050,FALSE,2025-03-26T23:26:28Z,1.5675500512240401,0.14285714285714285,0.4,0.5,1.2,0.4509686251915332,High
HM8943,CR176,V018,E050,FALSE,2025-03-27T17:54:31Z,3.0928282940311957,0.4,0.63,0.5,1.2,0.4932540787370217,High
HM8944,CR176,V019,E050,TRUE,2025-04-03T18:12:17Z,1.4025799721459729,0.2857142857142857,0.47,1,1.2,0.5435512540328232,High
HM8945,CR176,V020,E050,TRUE,2025-04-09T22:52:41Z,1.33460194466807,0.5,0.52,1,1.2,0.642402987169166,High
HM8946,CR176,V021,E050,TRUE,2025-03-24T23:33:57Z,0.5859639053590114,0.14285714285714285,0.55,0.5,1.2,0.49009836920321054,High
HM8947,CR176,V022,E050,TRUE,2025-03-28T23:24:08Z,1.538696705357432,0.16666666666666666,0.76,0.5,1.2,0.5331582811584182,High
HM8948,CR176,V023,E050,TRUE,2025-03-23T01:54:17Z,2.6881563609074726,0.3333333333333333,0.41,0.5,1.2,0.4412645782145269,High
HM8949,CR176,V024,E050,FALSE,2025-03-17T21:40:51Z,3.7718657620199076,0.2,0.65,1,1.2,0.5229569439533868,High
HM8950,CR176,V025,E050,FALSE,2025-04-09T06:10:49Z,1.709552604475921,0.4,0.5,0.5,1.2,0.5705487860505557,High
HM8951,CR176,V026,E050,FALSE,2025-03-28T18:23:59Z,2.3483597861250547,0,0.5,1,1.2,0.3916141637173052,High
HM8952,CR176,V027,E050,FALSE,2025-03-19T23:51:36Z,2.802483549343062,0.5,0.69,1,1.2,0.6733273027074678,High
HM8953,CR176,V028,E050,TRUE,2025-04-14T02:20:51Z,2.4460007721518213,0.2,0.48,0,1.2,0.4195538283349579,High
HM8954,CR176,V029,E050,FALSE,2025-04-05T19:29:26Z,4.606150483535144,0.4,0.5,0.5,1.2,0.5391361464071517,High
HM8955,CR176,V030,E050,TRUE,2025-03-26T21:33:24Z,1.407086708687045,0.4,0.6,0.5,1.2,0.5975287682610683,High
HM8956,CR176,V031,E050,FALSE,2025-03-23T00:28:25Z,3.08523404238575,0.2857142857142857,0.37,0.5,1.2,0.4908205751720873,High
HM8957,CR176,V032,E050,FALSE,2025-04-15T17:23:34Z,1.2720885021280703,0.2,0.5,0.5,1.2,0.5104294076595682,High
HM8958,CR176,V033,E050,FALSE,2025-03-23T14:20:58Z,3.265577618390117,0,0.64,1,1.2,0.47776034433245973,High
HM8959,CR176,V034,E050,FALSE,2025-03-24T12:30:56Z,4.145011183702102,0.5,0.28,1,1.2,0.46469179152144147,High
HM8960,CR176,V035,E050,FALSE,2025-03-29T16:22:31Z,1.3277293127870997,0.5,0.36,0.5,1.2,0.6015733951878908,High
HM8961,CR176,V036,E050,FALSE,2025-03-18T11:08:54Z,0.9925145801513716,0.4,0.51,1,1.2,0.6161916347622444,High
HM8962,CR176,V037,E050,FALSE,2025-03-19T21:08:40Z,2.1248821627465153,0.2,0.67,0.5,1.2,0.5149642577827728,High
HM8963,CR176,V038,E050,TRUE,2025-03-26T00:10:40Z,0.9248768506744922,0.5,1.01,1,1.2,0.7806566880613578,High
HM8964,CR176,V039,E050,FALSE,2025-04-03T20:54:54Z,1.521332468357303,0,0.47,1,1.2,0.42378465530658604,High
HM8965,CR176,V040,E050,FALSE,2025-03-22T12:49:21Z,2.0283325912801464,0.14285714285714285,0.31,0.5,1.2,0.4379377403539318,High
HM8966,CR176,V041,E050,FALSE,2025-03-24T04:57:16Z,1.6408635804850946,0.3333333333333333,0.31,0.5,1.2,0.5074672507067542,High
HM8967,CR176,V042,E050,FALSE,2025-03-31T17:25:54Z,1.1626020954761949,0.2,0.48,0.5,1.2,0.5125853604368132,High
HM8968,CR176,V043,E050,FALSE,2025-03-22T22:51:13Z,1.4006775097078865,0.2,0.93,1,1.2,0.633676672852895,High
HM8969,CR176,V044,E050,TRUE,2025-03-21T17:04:44Z,4.777778014547205,0.3333333333333333,0.3,0.5,1.2,0.3228205018926931,High
HM8970,CR176,V045,E050,FALSE,2025-04-04T13:46:24Z,1.1665563171710094,0.2857142857142857,0.53,0,1.2,0.4664446534932062,High
HM8971,CR176,V046,E050,FALSE,2025-03-29T10:25:47Z,4.602089171124799,0.16666666666666666,0.63,0.5,1.2,0.33026255107629127,High
HM8972,CR176,V047,E050,FALSE,2025-03-18T18:33:25Z,0.566495499503005,0.3333333333333333,0.43,0.5,1.2,0.5562603602678794,High
HM8973,CR176,V048,E050,FALSE,2025-03-24T17:53:56Z,3.2250544848363942,0.2,0.76,0.5,1.2,0.5075756657345448,High
HM8974,CR176,V049,E050,TRUE,2025-04-01T14:44:12Z,2.6593325691300294,0.5,0.81,1,1.2,0.6392615737324602,High
HM8975,CR176,V050,E050,FALSE,2025-04-10T19:56:47Z,1.748100230656566,0.16666666666666666,0.34,1,1.2,0.4539851175594405,High
HM8976,CR176,V051,E050,FALSE,2025-04-13T00:47:03Z,1.8972223502302539,0,0,0,1.2,0.2562179457639172,High
HM8977,CR177,V001,E051,FALSE,2025-03-30T14:05:14Z,5.918177545418742,0.5,0.69,0.5,1.2,0.4148533440575965,High
HM8978,CR177,V002,E051,TRUE,2025-03-20T11:38:53Z,1.0945394544519893,0.16666666666666666,0.58,0.5,1.2,0.4821494610765748,High
HM8979,CR177,V003,E051,FALSE,2025-04-03T04:55:53Z,2.2020645507582297,0.6666666666666666,0.73,0.5,1.2,0.7287887505011555,High
HM8980,CR177,V004,E051,FALSE,2025-04-16T06:53:00Z,4.617970127050991,0.6666666666666666,0.44,0.5,1.2,0.6336209724043438,High
HM8981,CR177,V005,E051,FALSE,2025-04-04T06:41:02Z,1.0335543520170192,0.2857142857142857,0.97,1,1.2,0.6844344600083984,High
HM8982,CR177,V006,E051,FALSE,2025-03-24T06:57:26Z,5.131962950251555,0.3333333333333333,0.37,0.5,1.2,0.4783800571756171,High
HM8983,CR177,V007,E051,TRUE,2025-03-19T03:54:50Z,1.2194224234050943,0.5,0.85,0.5,1.2,0.7012396550245371,High
HM8984,CR177,V008,E051,TRUE,2025-03-25T03:02:41Z,4.459807658078111,0.5,0.47,0.5,1.2,0.575387574491106,High
HM8985,CR177,V009,E051,TRUE,2025-03-27T10:32:49Z,3.204675001218978,0.16666666666666666,0.51,0.5,1.2,0.37075858968732917,High
HM8986,CR177,V010,E051,FALSE,2025-03-30T15:03:31Z,5.032883783581047,0.16666666666666666,0.76,0,1.2,0.28637972280907986,High
HM8987,CR177,V011,E051,TRUE,2025-03-25T05:29:48Z,2.338774605311211,0.42857142857142855,0.92,1,1.2,0.6474851281065156,High
HM8988,CR177,V012,E051,TRUE,2025-03-18T18:40:55Z,3.8487751972661486,0.3333333333333333,0.34,0.5,1.2,0.37369755499797264,High
HM8989,CR177,V013,E051,FALSE,2025-03-22T02:26:26Z,1.5364187686442041,0.3333333333333333,0.69,0.5,1.2,0.550421697857447,High
HM8990,CR177,V014,E051,FALSE,2025-04-08T21:20:18Z,1.531057749545576,0.5,0.61,1,1.2,0.6866678980874098,High
HM8991,CR177,V015,E051,TRUE,2025-03-25T12:43:24Z,1.0889481555731124,0.4,0.39,0.5,1.2,0.5377408543581641,High
HM8992,CR177,V016,E051,FALSE,2025-03-20T02:49:50Z,2.292927090438428,0.6666666666666666,0.7,1,1.2,0.7713908652753062,High
HM8993,CR177,V017,E051,TRUE,2025-03-24T21:27:22Z,2.7506502509357116,0.125,0.4,1,1.2,0.46652345574763743,High
HM8994,CR177,V018,E051,FALSE,2025-03-17T13:36:59Z,1.2744046547753909,0.6,0.63,0.5,1.2,0.6571813236257512,High
HM8995,CR177,V019,E051,FALSE,2025-03-21T15:09:15Z,2.950199130004743,0.25,0.47,0.5,1.2,0.40783696323055024,High
HM8996,CR177,V020,E051,FALSE,2025-03-22T06:50:53Z,2.577899462202225,0.42857142857142855,0.52,1,1.2,0.5564485962500072,High
HM8997,CR177,V021,E051,FALSE,2025-04-08T22:56:44Z,1.6257480970103853,0.2857142857142857,0.55,0,1.2,0.44925118673138886,High
HM8998,CR177,V022,E051,TRUE,2025-04-10T04:35:13Z,2.0761833991621716,0.3333333333333333,0.76,0.5,1.2,0.5874214087372833,High
HM8999,CR177,V023,E051,FALSE,2025-04-09T23:51:07Z,3.8195977589710344,0.5,0.41,0,1.2,0.40571087266287537,High
HM9000,CR177,V024,E051,FALSE,2025-04-08T11:03:27Z,4.6539476401476865,0.16666666666666666,0.65,0.5,1.2,0.4392678749709508,High
HM9001,CR177,V025,E051,TRUE,2025-03-20T14:54:37Z,0.7338119294761158,0.3333333333333333,0.5,0.5,1.2,0.5663992118838845,High
HM9002,CR177,V026,E051,FALSE,2025-04-13T01:50:53Z,3.369711050461098,0.3333333333333333,0.5,0.5,1.2,0.4278082079274365,High
HM9003,CR177,V027,E051,TRUE,2025-03-29T03:11:58Z,4.025184218824094,0.42857142857142855,0.69,0.5,1.2,0.5665397048403231,High
HM9004,CR177,V028,E051,FALSE,2025-03-24T09:47:55Z,3.688846837222658,0.75,0.48,0.5,1.2,0.6608727652948618,High
HM9005,CR177,V029,E051,TRUE,2025-04-05T13:13:52Z,5.481175557040841,0.6,0.5,0.5,1.2,0.6056742221993717,High
HM9006,CR177,V030,E051,TRUE,2025-04-11T17:52:51Z,2.2840926578880034,0.3333333333333333,0.6,0,1.2,0.5006235027666871,High
HM9007,CR177,V031,E051,TRUE,2025-03-18T02:02:35Z,4.3229914468762924,0.25,0.37,0.5,1.2,0.4574924392788262,High
HM9008,CR177,V032,E051,FALSE,2025-04-07T21:21:05Z,2.833243248952304,0.4,0.5,0.5,1.2,0.5664116423238108,High
HM9009,CR177,V033,E051,TRUE,2025-04-02T01:28:18Z,4.081379949512505,0.2857142857142857,0.64,0.5,1.2,0.5294952535239834,High
HM9010,CR177,V034,E051,FALSE,2025-03-22T09:29:08Z,4.841820504178333,0.16666666666666666,0.28,1,1.2,0.2991980280122821,High
HM9011,CR177,V035,E051,FALSE,2025-03-25T05:14:56Z,1.3729453120116595,0.6666666666666666,0.36,0,1.2,0.6175444310972565,High
HM9012,CR177,V036,E051,TRUE,2025-04-01T16:22:18Z,2.25755115148028,0.3333333333333333,0.51,0.5,1.2,0.4811386648034743,High
HM9013,CR177,V037,E051,FALSE,2025-04-06T22:49:04Z,3.718512900319835,0.4,0.67,0,1.2,0.5081881638387731,High
